"Plot Title: P27"
"Date Time, GMT+02:00","Temp, °C (SEN S/N: 9780034)","Coupler Detached","Coupler Attached","Host Connected","Bad Battery","Good Battery","End Of File"
05/09/2017 11:43:52 PM,9.682,,,,,,
05/10/2017 12:43:52 AM,8.693,,,,,,
05/10/2017 01:43:52 AM,7.970,,,,,,
05/10/2017 02:43:52 AM,7.393,,,,,,
05/10/2017 03:43:52 AM,7.041,,,,,,
05/10/2017 04:43:52 AM,6.914,,,,,,
05/10/2017 05:43:52 AM,7.293,,,,,,
05/10/2017 06:43:52 AM,7.895,,,,,,
05/10/2017 07:43:52 AM,8.344,,,,,,
05/10/2017 08:43:52 AM,8.817,,,,,,
05/10/2017 09:43:52 AM,10.565,,,,,,
05/10/2017 10:43:52 AM,14.960,,,,,,
05/10/2017 11:43:52 AM,20.269,,,,,,
05/10/2017 12:43:52 PM,27.308,,,,,,
05/10/2017 01:43:52 PM,31.103,,,,,,
05/10/2017 02:43:52 PM,32.665,,,,,,
05/10/2017 03:43:52 PM,31.230,,,,,,
05/10/2017 04:43:52 PM,27.702,,,,,,
05/10/2017 05:43:52 PM,22.226,,,,,,
05/10/2017 06:43:52 PM,18.105,,,,,,
05/10/2017 07:43:52 PM,14.673,,,,,,
05/10/2017 08:43:52 PM,12.389,,,,,,
05/10/2017 09:43:52 PM,9.928,,,,,,
05/10/2017 10:43:52 PM,8.742,,,,,,
05/10/2017 11:43:52 PM,8.120,,,,,,
05/11/2017 12:43:52 AM,8.891,,,,,,
05/11/2017 01:43:52 AM,8.841,,,,,,
05/11/2017 02:43:52 AM,7.041,,,,,,
05/11/2017 03:43:52 AM,6.737,,,,,,
05/11/2017 04:43:52 AM,6.331,,,,,,
05/11/2017 05:43:52 AM,5.334,,,,,,
05/11/2017 06:43:52 AM,5.050,,,,,,
05/11/2017 07:43:52 AM,5.411,,,,,,
05/11/2017 08:43:52 AM,5.179,,,,,,
05/11/2017 09:43:52 AM,6.458,,,,,,
05/11/2017 10:43:52 AM,9.163,,,,,,
05/11/2017 11:43:52 AM,11.443,,,,,,
05/11/2017 12:43:52 PM,11.637,,,,,,
05/11/2017 01:43:52 PM,14.026,,,,,,
05/11/2017 02:43:52 PM,9.312,,,,,,
05/11/2017 03:43:52 PM,8.145,,,,,,
05/11/2017 04:43:52 PM,8.220,,,,,,
05/11/2017 05:43:52 PM,7.444,,,,,,
05/11/2017 06:43:52 PM,8.295,,,,,,
05/11/2017 07:43:52 PM,6.230,,,,,,
05/11/2017 08:43:52 PM,5.437,,,,,,
05/11/2017 09:43:52 PM,3.485,,,,,,
05/11/2017 10:43:52 PM,3.906,,,,,,
05/11/2017 11:43:52 PM,3.512,,,,,,
05/12/2017 12:43:52 AM,3.063,,,,,,
05/12/2017 01:43:52 AM,3.459,,,,,,
05/12/2017 02:43:52 AM,3.248,,,,,,
05/12/2017 03:43:52 AM,3.906,,,,,,
05/12/2017 04:43:52 AM,2.637,,,,,,
05/12/2017 05:43:52 AM,2.047,,,,,,
05/12/2017 06:43:52 AM,2.930,,,,,,
05/12/2017 07:43:52 AM,3.380,,,,,,
05/12/2017 08:43:52 AM,4.869,,,,,,
05/12/2017 09:43:52 AM,5.565,,,,,,
05/12/2017 10:43:52 AM,7.820,,,,,,
05/12/2017 11:43:52 AM,9.534,,,,,,
05/12/2017 12:43:52 PM,9.435,,,,,,
05/12/2017 01:43:52 PM,9.657,,,,,,
05/12/2017 02:43:52 PM,12.364,,,,,,
05/12/2017 03:43:52 PM,11.005,,,,,,
05/12/2017 04:43:52 PM,9.163,,,,,,
05/12/2017 05:43:52 PM,9.805,,,,,,
05/12/2017 06:43:52 PM,7.695,,,,,,
05/12/2017 07:43:52 PM,7.242,,,,,,
05/12/2017 08:43:52 PM,6.788,,,,,,
05/12/2017 09:43:52 PM,6.230,,,,,,
05/12/2017 10:43:52 PM,6.077,,,,,,
05/12/2017 11:43:52 PM,4.558,,,,,,
05/13/2017 12:43:52 AM,4.376,,,,,,
05/13/2017 01:43:52 AM,3.406,,,,,,
05/13/2017 02:43:52 AM,3.906,,,,,,
05/13/2017 03:43:52 AM,3.301,,,,,,
05/13/2017 04:43:52 AM,1.967,,,,,,
05/13/2017 05:43:52 AM,1.099,,,,,,
05/13/2017 06:43:52 AM,0.384,,,,,,
05/13/2017 07:43:52 AM,0.439,,,,,,
05/13/2017 08:43:52 AM,0.687,,,,,,
05/13/2017 09:43:52 AM,1.371,,,,,,
05/13/2017 10:43:52 AM,10.222,,,,,,
05/13/2017 11:43:52 AM,16.701,,,,,,
05/13/2017 12:43:52 PM,20.436,,,,,,
05/13/2017 01:43:52 PM,23.521,,,,,,
05/13/2017 02:43:52 PM,22.011,,,,,,
05/13/2017 03:43:52 PM,18.675,,,,,,
05/13/2017 04:43:52 PM,19.722,,,,,,
05/13/2017 05:43:52 PM,15.605,,,,,,
05/13/2017 06:43:52 PM,12.001,,,,,,
05/13/2017 07:43:52 PM,11.200,,,,,,
05/13/2017 08:43:52 PM,9.682,,,,,,
05/13/2017 09:43:52 PM,8.841,,,,,,
05/13/2017 10:43:52 PM,8.469,,,,,,
05/13/2017 11:43:52 PM,7.795,,,,,,
05/14/2017 12:43:52 AM,5.205,,,,,,
05/14/2017 01:43:52 AM,4.037,,,,,,
05/14/2017 02:43:52 AM,3.221,,,,,,
05/14/2017 03:43:52 AM,2.289,,,,,,
05/14/2017 04:43:52 AM,1.940,,,,,,
05/14/2017 05:43:52 AM,1.724,,,,,,
05/14/2017 06:43:52 AM,1.371,,,,,,
05/14/2017 07:43:52 AM,1.425,,,,,,
05/14/2017 08:43:52 AM,1.805,,,,,,
05/14/2017 09:43:52 AM,2.396,,,,,,
05/14/2017 10:43:52 AM,11.807,,,,,,
05/14/2017 11:43:52 AM,18.319,,,,,,
05/14/2017 12:43:52 PM,20.770,,,,,,
05/14/2017 01:43:52 PM,21.915,,,,,,
05/14/2017 02:43:52 PM,22.729,,,,,,
05/14/2017 03:43:52 PM,19.532,,,,,,
05/14/2017 04:43:52 PM,17.344,,,,,,
05/14/2017 05:43:52 PM,16.439,,,,,,
05/14/2017 06:43:52 PM,17.272,,,,,,
05/14/2017 07:43:52 PM,14.074,,,,,,
05/14/2017 08:43:52 PM,12.871,,,,,,
05/14/2017 09:43:52 PM,8.916,,,,,,
05/14/2017 10:43:52 PM,7.444,,,,,,
05/14/2017 11:43:52 PM,6.484,,,,,,
05/15/2017 12:43:52 AM,5.693,,,,,,
05/15/2017 01:43:52 AM,5.308,,,,,,
05/15/2017 02:43:52 AM,4.818,,,,,,
05/15/2017 03:43:52 AM,4.454,,,,,,
05/15/2017 04:43:52 AM,3.880,,,,,,
05/15/2017 05:43:52 AM,3.591,,,,,,
05/15/2017 06:43:52 AM,3.459,,,,,,
05/15/2017 07:43:52 AM,3.538,,,,,,
