"Plot Title: P35"
"Date Time, GMT+02:00","Temp, °C (SEN S/N: 9772574)","Coupler Detached","Coupler Attached","Host Connected","Bad Battery","Good Battery","End Of File"
05/02/2017 12:30:23 PM,24.002,,,,,,
05/02/2017 12:30:34 PM,,Logged,,,,,
05/02/2017 12:52:11 PM,,,Logged,Logged,,,
05/02/2017 12:52:21 PM,,Logged,,,,,
05/02/2017 01:30:23 PM,24.484,,,,,,
05/02/2017 02:30:23 PM,25.210,,,,,,
05/02/2017 03:30:23 PM,25.162,,,,,,
05/02/2017 04:30:23 PM,25.331,,,,,,
05/02/2017 05:30:23 PM,25.234,,,,,,
05/02/2017 06:30:23 PM,24.895,,,,,,
05/02/2017 07:30:23 PM,24.605,,,,,,
05/02/2017 08:30:23 PM,24.339,,,,,,
05/02/2017 09:30:23 PM,24.002,,,,,,
05/02/2017 10:30:23 PM,23.689,,,,,,
05/02/2017 11:30:23 PM,23.448,,,,,,
05/03/2017 12:30:23 AM,23.256,,,,,,
05/03/2017 01:30:23 AM,23.088,,,,,,
05/03/2017 02:30:23 AM,22.920,,,,,,
05/03/2017 03:30:23 AM,22.800,,,,,,
05/03/2017 04:30:23 AM,22.633,,,,,,
05/03/2017 05:30:23 AM,22.513,,,,,,
05/03/2017 06:30:23 AM,22.369,,,,,,
05/03/2017 07:30:23 AM,22.250,,,,,,
05/03/2017 08:30:23 AM,22.537,,,,,,
05/03/2017 09:30:23 AM,21.867,,,,,,
05/03/2017 10:30:23 AM,21.604,,,,,,
05/03/2017 11:30:23 AM,27.776,,,,,,
05/03/2017 12:30:23 PM,23.280,,,,,,
05/03/2017 01:30:23 PM,29.890,,,,,,
05/03/2017 02:30:23 PM,27.407,,,,,,
05/03/2017 03:30:23 PM,31.970,,,,,,
05/03/2017 04:30:23 PM,27.112,,,,,,
05/03/2017 05:30:23 PM,28.617,,,,,,
05/03/2017 06:30:23 PM,25.987,,,,,,
05/03/2017 07:30:23 PM,25.040,,,,,,
05/03/2017 08:30:23 PM,24.581,,,,,,
05/03/2017 09:30:23 PM,24.171,,,,,,
05/03/2017 10:30:23 PM,23.881,,,,,,
05/03/2017 11:30:23 PM,23.641,,,,,,
05/04/2017 12:30:23 AM,23.424,,,,,,
05/04/2017 01:30:23 AM,23.256,,,,,,
05/04/2017 02:30:23 AM,23.088,,,,,,
05/04/2017 03:30:23 AM,22.920,,,,,,
05/04/2017 04:30:23 AM,22.776,,,,,,
05/04/2017 05:30:23 AM,22.609,,,,,,
05/04/2017 06:30:23 AM,22.513,,,,,,
05/04/2017 07:30:23 AM,22.417,,,,,,
05/04/2017 08:30:23 AM,22.681,,,,,,
05/04/2017 09:30:23 AM,22.920,,,,,,
05/04/2017 10:30:23 AM,23.617,,,,,,
05/04/2017 11:30:23 AM,24.702,,,,,,
05/04/2017 12:30:23 PM,25.307,,,,,,
05/04/2017 01:30:23 PM,25.525,,,,,,
05/04/2017 02:30:23 PM,25.939,,,,,,
05/04/2017 03:30:23 PM,25.841,,,,,,
05/04/2017 04:30:23 PM,25.331,,,,,,
05/04/2017 05:30:23 PM,25.234,,,,,,
05/04/2017 06:30:23 PM,25.210,,,,,,
05/04/2017 07:30:23 PM,25.137,,,,,,
05/04/2017 08:30:23 PM,24.919,,,,,,
05/04/2017 09:30:23 PM,24.677,,,,,,
05/04/2017 10:30:23 PM,24.484,,,,,,
05/04/2017 11:30:23 PM,24.291,,,,,,
05/05/2017 12:30:23 AM,24.122,,,,,,
05/05/2017 01:30:23 AM,23.978,,,,,,
05/05/2017 02:30:23 AM,23.857,,,,,,
05/05/2017 03:30:23 AM,23.737,,,,,,
05/05/2017 04:30:23 AM,23.641,,,,,,
05/05/2017 05:30:23 AM,23.569,,,,,,
05/05/2017 06:30:23 AM,23.472,,,,,,
05/05/2017 07:30:23 AM,23.376,,,,,,
05/05/2017 08:30:23 AM,23.472,,,,,,
05/05/2017 09:30:23 AM,23.978,,,,,,
05/05/2017 10:30:23 AM,23.136,,,,,,
05/05/2017 11:30:23 AM,20.936,,,,,,
05/05/2017 12:30:23 PM,39.093,,,,,,
05/05/2017 01:30:23 PM,23.689,,,,,,
05/05/2017 02:30:23 PM,17.153,,,,,,
05/05/2017 03:30:23 PM,17.843,,,,,,
05/05/2017 04:30:23 PM,19.484,,,,,,
05/05/2017 05:30:23 PM,18.176,,,,,,
05/05/2017 06:30:23 PM,13.642,,,,,,
05/05/2017 07:30:23 PM,12.001,,,,,,
05/05/2017 08:30:23 PM,10.100,,,,,,
05/05/2017 09:30:23 PM,9.238,,,,,,
05/05/2017 10:30:23 PM,8.145,,,,,,
05/05/2017 11:30:23 PM,7.066,,,,,,
05/06/2017 12:30:23 AM,6.230,,,,,,
05/06/2017 01:30:23 AM,5.975,,,,,,
05/06/2017 02:30:23 AM,5.565,,,,,,
05/06/2017 03:30:23 AM,4.869,,,,,,
05/06/2017 04:30:23 AM,4.428,,,,,,
05/06/2017 05:30:23 AM,3.906,,,,,,
05/06/2017 06:30:23 AM,3.354,,,,,,
05/06/2017 07:30:23 AM,3.195,,,,,,
05/06/2017 08:30:23 AM,3.301,,,,,,
05/06/2017 09:30:23 AM,8.295,,,,,,
05/06/2017 10:30:23 AM,13.570,,,,,,
05/06/2017 11:30:23 AM,17.415,,,,,,
05/06/2017 12:30:23 PM,20.841,,,,,,
05/06/2017 01:30:23 PM,23.184,,,,,,
05/06/2017 02:30:23 PM,24.919,,,,,,
05/06/2017 03:30:23 PM,25.137,,,,,,
05/06/2017 04:30:23 PM,24.460,,,,,,
05/06/2017 05:30:23 PM,22.321,,,,,,
05/06/2017 06:30:23 PM,17.272,,,,,,
05/06/2017 07:30:23 PM,14.601,,,,,,
05/06/2017 08:30:23 PM,11.516,,,,,,
05/06/2017 09:30:23 PM,9.238,,,,,,
05/06/2017 10:30:23 PM,8.120,,,,,,
05/06/2017 11:30:23 PM,7.242,,,,,,
05/07/2017 12:30:23 AM,6.560,,,,,,
05/07/2017 01:30:23 AM,5.924,,,,,,
05/07/2017 02:30:23 AM,5.488,,,,,,
05/07/2017 03:30:23 AM,4.947,,,,,,
05/07/2017 04:30:23 AM,4.506,,,,,,
05/07/2017 05:30:23 AM,4.089,,,,,,
05/07/2017 06:30:23 AM,4.376,,,,,,
05/07/2017 07:30:23 AM,4.194,,,,,,
05/07/2017 08:30:23 AM,4.766,,,,,,
05/07/2017 09:30:23 AM,10.075,,,,,,
05/07/2017 10:30:23 AM,15.700,,,,,,
05/07/2017 11:30:23 AM,19.579,,,,,,
05/07/2017 12:30:23 PM,23.040,,,,,,
05/07/2017 01:30:23 PM,25.525,,,,,,
05/07/2017 02:30:23 PM,26.940,,,,,,
05/07/2017 03:30:23 PM,27.112,,,,,,
05/07/2017 04:30:23 PM,22.321,,,,,,
05/07/2017 05:30:23 PM,23.376,,,,,,
05/07/2017 06:30:23 PM,19.151,,,,,,
05/07/2017 07:30:23 PM,15.867,,,,,,
05/07/2017 08:30:23 PM,12.606,,,,,,
05/07/2017 09:30:23 PM,10.663,,,,,,
05/07/2017 10:30:23 PM,9.509,,,,,,
05/07/2017 11:30:23 PM,8.767,,,,,,
05/08/2017 12:30:23 AM,8.120,,,,,,
05/08/2017 01:30:23 AM,7.695,,,,,,
05/08/2017 02:30:23 AM,7.242,,,,,,
05/08/2017 03:30:23 AM,6.687,,,,,,
05/08/2017 04:30:23 AM,6.255,,,,,,
05/08/2017 05:30:23 AM,5.821,,,,,,
05/08/2017 06:30:23 AM,5.360,,,,,,
05/08/2017 07:30:23 AM,5.282,,,,,,
05/08/2017 08:30:23 AM,5.539,,,,,,
