"Plot Title: P21"
"Date Time, GMT+02:00","Temp, °C (SEN S/N: 9761956)","Coupler Detached","Coupler Attached","Host Connected","Bad Battery","End Of File"
05/07/2017 01:29:01 PM,8.419,,,,,
05/07/2017 02:29:01 PM,9.238,,,,,
05/07/2017 03:29:01 PM,9.952,,,,,
05/07/2017 04:29:01 PM,11.467,,,,,
05/07/2017 05:29:01 PM,16.987,,,,,
05/07/2017 06:29:01 PM,15.986,,,,,
05/07/2017 07:29:01 PM,14.314,,,,,
05/07/2017 08:29:01 PM,14.074,,,,,
05/07/2017 09:29:01 PM,11.734,,,,,
05/07/2017 10:29:01 PM,10.443,,,,,
05/07/2017 11:29:01 PM,9.706,,,,,
05/08/2017 12:29:01 AM,9.064,,,,,
05/08/2017 01:29:01 AM,8.618,,,,,
05/08/2017 02:29:01 AM,8.270,,,,,
05/08/2017 03:29:01 AM,7.870,,,,,
05/08/2017 04:29:01 AM,7.519,,,,,
05/08/2017 05:29:01 AM,7.167,,,,,
05/08/2017 06:29:01 AM,6.763,,,,,
05/08/2017 07:29:01 AM,6.458,,,,,
05/08/2017 08:29:01 AM,6.560,,,,,
05/08/2017 09:29:01 AM,6.889,,,,,
05/08/2017 10:29:01 AM,7.242,,,,,
05/08/2017 11:29:01 AM,7.820,,,,,
05/08/2017 12:29:01 PM,8.668,,,,,
05/08/2017 01:29:01 PM,9.509,,,,,
05/08/2017 02:29:01 PM,10.222,,,,,
05/08/2017 03:29:01 PM,10.907,,,,,
05/08/2017 04:29:01 PM,12.775,,,,,
05/08/2017 05:29:01 PM,17.439,,,,,
05/08/2017 06:29:01 PM,15.700,,,,,
05/08/2017 07:29:01 PM,14.337,,,,,
05/08/2017 08:29:01 PM,13.906,,,,,
05/08/2017 09:29:01 PM,11.880,,,,,
05/08/2017 10:29:01 PM,10.663,,,,,
05/08/2017 11:29:01 PM,9.706,,,,,
05/09/2017 12:29:01 AM,9.287,,,,,
05/09/2017 01:29:01 AM,9.015,,,,,
05/09/2017 02:29:01 AM,8.792,,,,,
05/09/2017 03:29:01 AM,8.717,,,,,
05/09/2017 04:29:01 AM,8.668,,,,,
05/09/2017 05:29:01 AM,8.693,,,,,
05/09/2017 06:29:01 AM,8.543,,,,,
05/09/2017 07:29:01 AM,8.419,,,,,
05/09/2017 08:29:01 AM,8.494,,,,,
05/09/2017 09:29:01 AM,8.643,,,,,
05/09/2017 10:29:01 AM,8.841,,,,,
05/09/2017 11:29:01 AM,9.509,,,,,
05/09/2017 12:29:01 PM,10.222,,,,,
05/09/2017 01:29:01 PM,11.175,,,,,
05/09/2017 02:29:01 PM,11.759,,,,,
05/09/2017 03:29:01 PM,12.025,,,,,
05/09/2017 04:29:01 PM,13.810,,,,,
05/09/2017 05:29:01 PM,18.438,,,,,
05/09/2017 06:29:01 PM,16.534,,,,,
05/09/2017 07:29:01 PM,14.050,,,,,
05/09/2017 08:29:01 PM,12.413,,,,,
05/09/2017 09:29:01 PM,11.200,,,,,
05/09/2017 10:29:01 PM,10.271,,,,,
05/09/2017 11:29:01 PM,9.534,,,,,
05/10/2017 12:29:01 AM,8.965,,,,,
05/10/2017 01:29:01 AM,8.419,,,,,
05/10/2017 02:29:01 AM,8.120,,,,,
05/10/2017 03:29:01 AM,7.795,,,,,
05/10/2017 04:29:01 AM,7.519,,,,,
05/10/2017 05:29:01 AM,7.544,,,,,
05/10/2017 06:29:01 AM,7.970,,,,,
05/10/2017 07:29:01 AM,8.195,,,,,
05/10/2017 08:29:01 AM,8.295,,,,,
05/10/2017 09:29:01 AM,8.767,,,,,
05/10/2017 10:29:01 AM,9.238,,,,,
05/10/2017 11:29:01 AM,9.287,,,,,
05/10/2017 12:29:01 PM,9.139,,,,,
05/10/2017 01:29:01 PM,9.460,,,,,
05/10/2017 02:29:01 PM,9.879,,,,,
05/10/2017 03:29:01 PM,10.638,,,,,
05/10/2017 04:29:01 PM,12.050,,,,,
05/10/2017 05:29:01 PM,12.534,,,,,
05/10/2017 06:29:01 PM,10.883,,,,,
05/10/2017 07:29:01 PM,10.149,,,,,
05/10/2017 08:29:01 PM,9.361,,,,,
05/10/2017 09:29:01 PM,8.145,,,,,
05/10/2017 10:29:01 PM,7.419,,,,,
05/10/2017 11:29:01 PM,6.914,,,,,
05/11/2017 12:29:01 AM,7.318,,,,,
05/11/2017 01:29:01 AM,7.519,,,,,
05/11/2017 02:29:01 AM,7.268,,,,,
05/11/2017 03:29:01 AM,7.192,,,,,
05/11/2017 04:29:01 AM,6.813,,,,,
05/11/2017 05:29:01 AM,6.128,,,,,
05/11/2017 06:29:01 AM,5.642,,,,,
05/11/2017 07:29:01 AM,5.024,,,,,
