"Plot Title: P3-1"
"Date Time, GMT+02:00","Temp, °C (SEN S/N: 9761924)","Coupler Detached","Coupler Attached","Host Connected","Bad Battery","End Of File"
05/11/2017 03:37:44 AM,7.066,,,,,
05/11/2017 04:37:44 AM,6.661,,,,,
05/11/2017 05:37:44 AM,6.051,,,,,
05/11/2017 06:37:44 AM,5.975,,,,,
05/11/2017 07:37:44 AM,6.230,,,,,
05/11/2017 08:37:44 AM,5.924,,,,,
05/11/2017 09:37:44 AM,6.357,,,,,
05/11/2017 10:37:44 AM,6.306,,,,,
05/11/2017 11:37:44 AM,7.293,,,,,
05/11/2017 12:37:44 PM,8.195,,,,,
05/11/2017 01:37:44 PM,9.238,,,,,
05/11/2017 02:37:44 PM,7.745,,,,,
05/11/2017 03:37:44 PM,7.293,,,,,
05/11/2017 04:37:44 PM,7.318,,,,,
05/11/2017 05:37:44 PM,6.661,,,,,
05/11/2017 06:37:44 PM,8.270,,,,,
05/11/2017 07:37:44 PM,7.015,,,,,
05/11/2017 08:37:44 PM,6.204,,,,,
05/11/2017 09:37:44 PM,5.050,,,,,
05/11/2017 10:37:44 PM,5.257,,,,,
05/11/2017 11:37:44 PM,5.205,,,,,
05/12/2017 12:37:44 AM,4.688,,,,,
05/12/2017 01:37:44 AM,4.844,,,,,
05/12/2017 02:37:44 AM,4.714,,,,,
05/12/2017 03:37:44 AM,5.076,,,,,
05/12/2017 04:37:44 AM,4.402,,,,,
05/12/2017 05:37:44 AM,4.037,,,,,
05/12/2017 06:37:44 AM,4.324,,,,,
05/12/2017 07:37:44 AM,4.480,,,,,
05/12/2017 08:37:44 AM,4.973,,,,,
05/12/2017 09:37:44 AM,5.385,,,,,
05/12/2017 10:37:44 AM,6.077,,,,,
05/12/2017 11:37:44 AM,6.661,,,,,
05/12/2017 12:37:44 PM,6.914,,,,,
05/12/2017 01:37:44 PM,7.217,,,,,
05/12/2017 02:37:44 PM,7.217,,,,,
05/12/2017 03:37:44 PM,7.795,,,,,
05/12/2017 04:37:44 PM,7.268,,,,,
05/12/2017 05:37:44 PM,7.870,,,,,
05/12/2017 06:37:44 PM,7.318,,,,,
05/12/2017 07:37:44 PM,6.914,,,,,
05/12/2017 08:37:44 PM,6.712,,,,,
05/12/2017 09:37:44 PM,6.408,,,,,
05/12/2017 10:37:44 PM,6.357,,,,,
05/12/2017 11:37:44 PM,5.642,,,,,
05/13/2017 12:37:44 AM,5.437,,,,,
05/13/2017 01:37:44 AM,5.024,,,,,
05/13/2017 02:37:44 AM,5.076,,,,,
05/13/2017 03:37:44 AM,4.999,,,,,
05/13/2017 04:37:44 AM,4.298,,,,,
05/13/2017 05:37:44 AM,3.801,,,,,
05/13/2017 06:37:44 AM,3.327,,,,,
05/13/2017 07:37:44 AM,3.406,,,,,
05/13/2017 08:37:44 AM,3.670,,,,,
05/13/2017 09:37:44 AM,4.402,,,,,
05/13/2017 10:37:44 AM,5.437,,,,,
05/13/2017 11:37:44 AM,7.091,,,,,
05/13/2017 12:37:44 PM,8.543,,,,,
05/13/2017 01:37:44 PM,9.731,,,,,
05/13/2017 02:37:44 PM,10.492,,,,,
05/13/2017 03:37:44 PM,10.467,,,,,
05/13/2017 04:37:44 PM,10.198,,,,,
05/13/2017 05:37:44 PM,10.124,,,,,
05/13/2017 06:37:44 PM,8.767,,,,,
05/13/2017 07:37:44 PM,8.319,,,,,
05/13/2017 08:37:44 PM,7.870,,,,,
05/13/2017 09:37:44 PM,7.619,,,,,
05/13/2017 10:37:44 PM,7.494,,,,,
05/13/2017 11:37:44 PM,7.242,,,,,
05/14/2017 12:37:44 AM,6.408,,,,,
05/14/2017 01:37:44 AM,5.719,,,,,
05/14/2017 02:37:44 AM,5.257,,,,,
05/14/2017 03:37:44 AM,4.792,,,,,
05/14/2017 04:37:44 AM,4.558,,,,,
05/14/2017 05:37:44 AM,4.506,,,,,
05/14/2017 06:37:44 AM,4.298,,,,,
05/14/2017 07:37:44 AM,4.298,,,,,
05/14/2017 08:37:44 AM,4.740,,,,,
05/14/2017 09:37:44 AM,5.488,,,,,
05/14/2017 10:37:44 AM,6.204,,,,,
05/14/2017 11:37:44 AM,7.419,,,,,
05/14/2017 12:37:44 PM,8.990,,,,,
05/14/2017 01:37:44 PM,9.780,,,,,
05/14/2017 02:37:44 PM,11.175,,,,,
05/14/2017 03:37:44 PM,11.248,,,,,
05/14/2017 04:37:44 PM,10.907,,,,,
05/14/2017 05:37:44 PM,12.823,,,,,
05/14/2017 06:37:44 PM,17.320,,,,,
05/14/2017 07:37:44 PM,13.473,,,,,
05/14/2017 08:37:44 PM,11.419,,,,,
05/14/2017 09:37:44 PM,9.188,,,,,
05/14/2017 10:37:44 PM,8.270,,,,,
05/14/2017 11:37:44 PM,7.569,,,,,
05/15/2017 12:37:44 AM,7.066,,,,,
05/15/2017 01:37:44 AM,6.661,,,,,
05/15/2017 02:37:44 AM,6.382,,,,,
05/15/2017 03:37:44 AM,6.102,,,,,
05/15/2017 04:37:44 AM,5.821,,,,,
05/15/2017 05:37:44 AM,5.693,,,,,
05/15/2017 06:37:44 AM,5.411,,,,,
05/15/2017 07:37:44 AM,5.437,,,,,
05/15/2017 08:37:44 AM,6.051,,,,,
05/15/2017 09:37:44 AM,6.813,,,,,
05/15/2017 10:37:44 AM,7.519,,,,,
05/15/2017 11:37:44 AM,8.792,,,,,
05/15/2017 12:37:44 PM,10.247,,,,,
05/15/2017 01:37:44 PM,12.678,,,,,
05/15/2017 02:37:44 PM,13.786,,,,,
05/15/2017 03:37:44 PM,15.270,,,,,
05/15/2017 04:37:44 PM,17.534,,,,,
05/15/2017 05:37:44 PM,20.269,,,,,
05/15/2017 06:37:44 PM,21.819,,,,,
05/15/2017 07:37:44 PM,18.438,,,,,
05/15/2017 08:37:44 PM,13.978,,,,,
05/15/2017 09:37:44 PM,11.589,,,,,
05/15/2017 10:37:44 PM,10.467,,,,,
05/15/2017 11:37:44 PM,10.075,,,,,
05/16/2017 12:37:44 AM,9.682,,,,,
05/16/2017 01:37:44 AM,9.163,,,,,
05/16/2017 02:37:44 AM,8.916,,,,,
05/16/2017 03:37:44 AM,8.717,,,,,
05/16/2017 04:37:44 AM,8.344,,,,,
05/16/2017 05:37:44 AM,8.120,,,,,
05/16/2017 06:37:44 AM,8.020,,,,,
05/16/2017 07:37:44 AM,7.695,,,,,
05/16/2017 08:37:44 AM,8.494,,,,,
05/16/2017 09:37:44 AM,9.114,,,,,
05/16/2017 10:37:44 AM,9.903,,,,,
05/16/2017 11:37:44 AM,11.807,,,,,
05/16/2017 12:37:44 PM,12.944,,,,,
05/16/2017 01:37:44 PM,14.601,,,,,
05/16/2017 02:37:44 PM,14.697,,,,,
05/16/2017 03:37:44 PM,15.270,,,,,
05/16/2017 04:37:44 PM,16.868,,,,,
05/16/2017 05:37:44 PM,19.151,,,,,
05/16/2017 06:37:44 PM,17.296,,,,,
05/16/2017 07:37:44 PM,18.247,,,,,
05/16/2017 08:37:44 PM,13.906,,,,,
05/16/2017 09:37:44 PM,11.467,,,,,
05/16/2017 10:37:44 PM,10.516,,,,,
05/16/2017 11:37:44 PM,9.952,,,,,
05/17/2017 12:37:44 AM,9.534,,,,,
05/17/2017 01:37:44 AM,9.139,,,,,
05/17/2017 02:37:44 AM,9.015,,,,,
05/17/2017 03:37:44 AM,8.891,,,,,
05/17/2017 04:37:44 AM,8.543,,,,,
05/17/2017 05:37:44 AM,8.444,,,,,
05/17/2017 06:37:44 AM,8.519,,,,,
05/17/2017 07:37:44 AM,8.519,,,,,
05/17/2017 08:37:44 AM,8.990,,,,,
05/17/2017 09:37:44 AM,10.418,,,,,
05/17/2017 10:37:44 AM,11.807,,,,,
05/17/2017 11:37:44 AM,12.147,,,,,
05/17/2017 12:37:44 PM,12.799,,,,,
05/17/2017 01:37:44 PM,14.864,,,,,
05/17/2017 02:37:44 PM,15.891,,,,,
05/17/2017 03:37:44 PM,17.344,,,,,
05/17/2017 04:37:44 PM,18.652,,,,,
05/17/2017 05:37:44 PM,23.689,,,,,
05/17/2017 06:37:44 PM,20.079,,,,,
05/17/2017 07:37:44 PM,18.913,,,,,
05/17/2017 08:37:44 PM,14.888,,,,,
05/17/2017 09:37:44 PM,12.219,,,,,
05/17/2017 10:37:44 PM,10.858,,,,,
05/17/2017 11:37:44 PM,10.124,,,,,
05/18/2017 12:37:44 AM,9.460,,,,,
05/18/2017 01:37:44 AM,9.336,,,,,
05/18/2017 02:37:44 AM,9.262,,,,,
05/18/2017 03:37:44 AM,9.460,,,,,
05/18/2017 04:37:44 AM,9.040,,,,,
05/18/2017 05:37:44 AM,8.693,,,,,
05/18/2017 06:37:44 AM,8.543,,,,,
05/18/2017 07:37:44 AM,8.543,,,,,
05/18/2017 08:37:44 AM,8.444,,,,,
05/18/2017 09:37:44 AM,8.817,,,,,
05/18/2017 10:37:44 AM,9.386,,,,,
05/18/2017 11:37:44 AM,10.394,,,,,
05/18/2017 12:37:44 PM,12.122,,,,,
05/18/2017 01:37:44 PM,12.992,,,,,
05/18/2017 02:37:44 PM,14.074,,,,,
05/18/2017 03:37:44 PM,15.199,,,,,
05/18/2017 04:37:44 PM,16.463,,,,,
05/18/2017 05:37:44 PM,25.113,,,,,
05/18/2017 06:37:44 PM,23.400,,,,,
05/18/2017 07:37:44 PM,23.160,,,,,
05/18/2017 08:37:44 PM,14.002,,,,,
05/18/2017 09:37:44 PM,10.590,,,,,
05/18/2017 10:37:44 PM,9.163,,,,,
05/18/2017 11:37:44 PM,8.444,,,,,
05/19/2017 12:37:44 AM,7.795,,,,,
05/19/2017 01:37:44 AM,7.519,,,,,
05/19/2017 02:37:44 AM,7.318,,,,,
05/19/2017 03:37:44 AM,6.965,,,,,
05/19/2017 04:37:44 AM,6.712,,,,,
05/19/2017 05:37:44 AM,6.940,,,,,
05/19/2017 06:37:44 AM,6.611,,,,,
05/19/2017 07:37:44 AM,6.408,,,,,
05/19/2017 08:37:44 AM,7.368,,,,,
05/19/2017 09:37:44 AM,7.670,,,,,
05/19/2017 10:37:44 AM,8.419,,,,,
05/19/2017 11:37:44 AM,9.460,,,,,
05/19/2017 12:37:44 PM,10.761,,,,,
05/19/2017 01:37:44 PM,13.088,,,,,
05/19/2017 02:37:44 PM,13.978,,,,,
05/19/2017 03:37:44 PM,16.511,,,,,
05/19/2017 04:37:44 PM,17.582,,,,,
05/19/2017 05:37:44 PM,25.550,,,,,
05/19/2017 06:37:44 PM,24.195,,,,,
05/19/2017 07:37:44 PM,24.122,,,,,
05/19/2017 08:37:44 PM,15.175,,,,,
05/19/2017 09:37:44 PM,11.977,,,,,
05/19/2017 10:37:44 PM,10.761,,,,,
05/19/2017 11:37:44 PM,9.928,,,,,
05/20/2017 12:37:44 AM,9.336,,,,,
05/20/2017 01:37:44 AM,8.841,,,,,
05/20/2017 02:37:44 AM,8.618,,,,,
05/20/2017 03:37:44 AM,8.618,,,,,
05/20/2017 04:37:44 AM,8.519,,,,,
05/20/2017 05:37:44 AM,8.444,,,,,
05/20/2017 06:37:44 AM,8.369,,,,,
05/20/2017 07:37:44 AM,8.469,,,,,
05/20/2017 08:37:44 AM,8.866,,,,,
05/20/2017 09:37:44 AM,9.361,,,,,
05/20/2017 10:37:44 AM,10.051,,,,,
05/20/2017 11:37:44 AM,11.273,,,,,
05/20/2017 12:37:44 PM,12.582,,,,,
05/20/2017 01:37:44 PM,14.960,,,,,
05/20/2017 02:37:44 PM,15.939,,,,,
05/20/2017 03:37:44 PM,18.580,,,,,
05/20/2017 04:37:44 PM,19.460,,,,,
05/20/2017 05:37:44 PM,28.568,,,,,
05/20/2017 06:37:44 PM,26.646,,,,,
05/20/2017 07:37:44 PM,26.378,,,,,
05/20/2017 08:37:44 PM,17.296,,,,,
05/20/2017 09:37:44 PM,13.906,,,,,
05/20/2017 10:37:44 PM,12.485,,,,,
05/20/2017 11:37:44 PM,11.516,,,,,
05/21/2017 12:37:44 AM,11.029,,,,,
05/21/2017 01:37:44 AM,11.832,,,,,
05/21/2017 02:37:44 AM,12.098,,,,,
05/21/2017 03:37:44 AM,11.856,,,,,
05/21/2017 04:37:44 AM,11.953,,,,,
05/21/2017 05:37:44 AM,12.243,,,,,
05/21/2017 06:37:44 AM,12.509,,,,,
05/21/2017 07:37:44 AM,12.582,,,,,
05/21/2017 08:37:44 AM,13.064,,,,,
05/21/2017 09:37:44 AM,14.050,,,,,
05/21/2017 10:37:44 AM,15.270,,,,,
05/21/2017 11:37:44 AM,16.392,,,,,
05/21/2017 12:37:44 PM,17.320,,,,,
05/21/2017 01:37:44 PM,18.033,,,,,
05/21/2017 02:37:44 PM,17.915,,,,,
05/21/2017 03:37:44 PM,16.153,,,,,
05/21/2017 04:37:44 PM,16.939,,,,,
05/21/2017 05:37:44 PM,16.963,,,,,
05/21/2017 06:37:44 PM,16.272,,,,,
05/21/2017 07:37:44 PM,16.606,,,,,
05/21/2017 08:37:44 PM,14.960,,,,,
05/21/2017 09:37:44 PM,14.266,,,,,
05/21/2017 10:37:44 PM,13.954,,,,,
05/21/2017 11:37:44 PM,13.738,,,,,
05/22/2017 12:37:44 AM,13.690,,,,,
05/22/2017 01:37:44 AM,13.449,,,,,
05/22/2017 02:37:44 AM,13.425,,,,,
05/22/2017 03:37:44 AM,13.522,,,,,
05/22/2017 04:37:44 AM,13.209,,,,,
05/22/2017 05:37:44 AM,12.968,,,,,
05/22/2017 06:37:44 AM,12.678,,,,,
05/22/2017 07:37:44 AM,12.437,,,,,
05/22/2017 08:37:44 AM,12.630,,,,,
05/22/2017 09:37:44 AM,12.727,,,,,
05/22/2017 10:37:44 AM,13.112,,,,,
05/22/2017 11:37:44 AM,13.762,,,,,
05/22/2017 12:37:44 PM,14.840,,,,,
05/22/2017 01:37:44 PM,17.082,,,,,
05/22/2017 02:37:44 PM,18.224,,,,,
05/22/2017 03:37:44 PM,20.698,,,,,
05/22/2017 04:37:44 PM,20.793,,,,,
05/22/2017 05:37:44 PM,30.192,,,,,
05/22/2017 06:37:44 PM,27.974,,,,,
05/22/2017 07:37:44 PM,27.899,,,,,
05/22/2017 08:37:44 PM,18.771,,,,,
05/22/2017 09:37:44 PM,15.079,,,,,
05/22/2017 10:37:44 PM,13.618,,,,,
05/22/2017 11:37:44 PM,12.630,,,,,
05/23/2017 12:37:44 AM,12.147,,,,,
05/23/2017 01:37:44 AM,11.880,,,,,
05/23/2017 02:37:44 AM,11.807,,,,,
05/23/2017 03:37:44 AM,12.001,,,,,
05/23/2017 04:37:44 AM,12.122,,,,,
05/23/2017 05:37:44 AM,11.540,,,,,
05/23/2017 06:37:44 AM,11.175,,,,,
05/23/2017 07:37:44 AM,11.540,,,,,
05/23/2017 08:37:44 AM,11.759,,,,,
05/23/2017 09:37:44 AM,12.437,,,,,
05/23/2017 10:37:44 AM,13.401,,,,,
05/23/2017 11:37:44 AM,14.529,,,,,
05/23/2017 12:37:44 PM,15.533,,,,,
05/23/2017 01:37:44 PM,17.677,,,,,
05/23/2017 02:37:44 PM,18.176,,,,,
05/23/2017 03:37:44 PM,17.486,,,,,
05/23/2017 04:37:44 PM,16.201,,,,,
05/23/2017 05:37:44 PM,19.246,,,,,
05/23/2017 06:37:44 PM,26.451,,,,,
05/23/2017 07:37:44 PM,26.720,,,,,
05/23/2017 08:37:44 PM,18.652,,,,,
05/23/2017 09:37:44 PM,14.936,,,,,
05/23/2017 10:37:44 PM,13.642,,,,,
05/23/2017 11:37:44 PM,12.944,,,,,
05/24/2017 12:37:44 AM,12.413,,,,,
05/24/2017 01:37:44 AM,12.050,,,,,
05/24/2017 02:37:44 AM,11.856,,,,,
05/24/2017 03:37:44 AM,11.759,,,,,
05/24/2017 04:37:44 AM,11.540,,,,,
05/24/2017 05:37:44 AM,11.200,,,,,
05/24/2017 06:37:44 AM,11.078,,,,,
05/24/2017 07:37:44 AM,10.956,,,,,
05/24/2017 08:37:44 AM,11.540,,,,,
05/24/2017 09:37:44 AM,12.219,,,,,
05/24/2017 10:37:44 AM,13.064,,,,,
05/24/2017 11:37:44 AM,14.266,,,,,
05/24/2017 12:37:44 PM,15.652,,,,,
05/24/2017 01:37:44 PM,15.270,,,,,
05/24/2017 02:37:44 PM,15.533,,,,,
05/24/2017 03:37:44 PM,16.606,,,,,
05/24/2017 04:37:44 PM,17.629,,,,,
05/24/2017 05:37:44 PM,15.796,,,,,
05/24/2017 06:37:44 PM,14.098,,,,,
05/24/2017 07:37:44 PM,17.249,,,,,
05/24/2017 08:37:44 PM,15.223,,,,,
05/24/2017 09:37:44 PM,12.799,,,,,
05/24/2017 10:37:44 PM,12.074,,,,,
05/24/2017 11:37:44 PM,11.637,,,,,
05/25/2017 12:37:44 AM,11.662,,,,,
05/25/2017 01:37:44 AM,11.540,,,,,
05/25/2017 02:37:44 AM,11.637,,,,,
05/25/2017 03:37:44 AM,11.807,,,,,
05/25/2017 04:37:44 AM,11.467,,,,,
05/25/2017 05:37:44 AM,11.589,,,,,
05/25/2017 06:37:44 AM,11.175,,,,,
05/25/2017 07:37:44 AM,11.443,,,,,
05/25/2017 08:37:44 AM,12.268,,,,,
05/25/2017 09:37:44 AM,12.920,,,,,
