"Plot Title: Px-1"
"Date Time, GMT+02:00","Temp, °C (SEN S/N: 9761922)","Coupler Detached","Coupler Attached","Host Connected","Bad Battery","End Of File"
04/25/2017 02:16:28 PM,7.895,,,,,
04/25/2017 03:16:28 PM,8.344,,,,,
04/25/2017 04:16:28 PM,13.377,,,,,
04/25/2017 05:16:28 PM,15.247,,,,,
04/25/2017 06:16:28 PM,13.810,,,,,
04/25/2017 07:16:28 PM,12.703,,,,,
04/25/2017 08:16:28 PM,9.682,,,,,
04/25/2017 09:16:28 PM,7.645,,,,,
04/25/2017 10:16:28 PM,6.408,,,,,
04/25/2017 11:16:28 PM,5.719,,,,,
04/26/2017 12:16:28 AM,5.179,,,,,
04/26/2017 01:16:28 AM,5.076,,,,,
04/26/2017 02:16:28 AM,4.921,,,,,
04/26/2017 03:16:28 AM,4.921,,,,,
04/26/2017 04:16:28 AM,4.662,,,,,
04/26/2017 05:16:28 AM,4.350,,,,,
04/26/2017 06:16:28 AM,4.089,,,,,
04/26/2017 07:16:28 AM,4.246,,,,,
04/26/2017 08:16:28 AM,4.298,,,,,
04/26/2017 09:16:28 AM,4.506,,,,,
04/26/2017 10:16:28 AM,5.050,,,,,
04/26/2017 11:16:28 AM,5.616,,,,,
04/26/2017 12:16:28 PM,6.204,,,,,
04/26/2017 01:16:28 PM,6.965,,,,,
04/26/2017 02:16:28 PM,7.318,,,,,
04/26/2017 03:16:28 PM,9.336,,,,,
04/26/2017 04:16:28 PM,12.025,,,,,
04/26/2017 05:16:28 PM,12.050,,,,,
04/26/2017 06:16:28 PM,13.690,,,,,
04/26/2017 07:16:28 PM,10.785,,,,,
04/26/2017 08:16:28 PM,9.879,,,,,
04/26/2017 09:16:28 PM,7.795,,,,,
04/26/2017 10:16:28 PM,6.813,,,,,
04/26/2017 11:16:28 PM,6.179,,,,,
04/27/2017 12:16:28 AM,5.821,,,,,
04/27/2017 01:16:28 AM,5.514,,,,,
04/27/2017 02:16:28 AM,5.488,,,,,
04/27/2017 03:16:28 AM,5.642,,,,,
04/27/2017 04:16:28 AM,5.565,,,,,
04/27/2017 05:16:28 AM,5.514,,,,,
04/27/2017 06:16:28 AM,5.360,,,,,
04/27/2017 07:16:28 AM,5.334,,,,,
04/27/2017 08:16:28 AM,5.231,,,,,
04/27/2017 09:16:28 AM,5.462,,,,,
04/27/2017 10:16:28 AM,6.585,,,,,
04/27/2017 11:16:28 AM,6.990,,,,,
04/27/2017 12:16:28 PM,8.519,,,,,
04/27/2017 01:16:28 PM,10.124,,,,,
04/27/2017 02:16:28 PM,10.541,,,,,
04/27/2017 03:16:28 PM,9.262,,,,,
04/27/2017 04:16:28 PM,8.568,,,,,
04/27/2017 05:16:28 PM,7.015,,,,,
04/27/2017 06:16:28 PM,6.560,,,,,
04/27/2017 07:16:28 PM,6.408,,,,,
04/27/2017 08:16:28 PM,6.077,,,,,
04/27/2017 09:16:28 PM,5.179,,,,,
04/27/2017 10:16:28 PM,4.973,,,,,
04/27/2017 11:16:28 PM,4.740,,,,,
04/28/2017 12:16:28 AM,4.610,,,,,
04/28/2017 01:16:28 AM,4.532,,,,,
04/28/2017 02:16:28 AM,4.402,,,,,
04/28/2017 03:16:28 AM,3.591,,,,,
04/28/2017 04:16:28 AM,4.089,,,,,
04/28/2017 05:16:28 AM,4.194,,,,,
04/28/2017 06:16:28 AM,4.272,,,,,
04/28/2017 07:16:28 AM,4.037,,,,,
04/28/2017 08:16:28 AM,3.880,,,,,
04/28/2017 09:16:28 AM,2.877,,,,,
04/28/2017 10:16:28 AM,3.696,,,,,
04/28/2017 11:16:28 AM,2.956,,,,,
04/28/2017 12:16:28 PM,4.506,,,,,
04/28/2017 01:16:28 PM,5.179,,,,,
04/28/2017 02:16:28 PM,5.668,,,,,
04/28/2017 03:16:28 PM,5.308,,,,,
04/28/2017 04:16:28 PM,6.306,,,,,
04/28/2017 05:16:28 PM,5.898,,,,,
04/28/2017 06:16:28 PM,5.385,,,,,
04/28/2017 07:16:28 PM,4.662,,,,,
04/28/2017 08:16:28 PM,3.749,,,,,
04/28/2017 09:16:28 PM,3.301,,,,,
04/28/2017 10:16:28 PM,2.823,,,,,
04/28/2017 11:16:28 PM,2.690,,,,,
04/29/2017 12:16:28 AM,2.877,,,,,
04/29/2017 01:16:28 AM,2.610,,,,,
04/29/2017 02:16:28 AM,2.610,,,,,
04/29/2017 03:16:28 AM,2.477,,,,,
04/29/2017 04:16:28 AM,2.370,,,,,
04/29/2017 05:16:28 AM,2.343,,,,,
04/29/2017 06:16:28 AM,2.289,,,,,
04/29/2017 07:16:28 AM,2.370,,,,,
04/29/2017 08:16:28 AM,2.423,,,,,
04/29/2017 09:16:28 AM,3.459,,,,,
04/29/2017 10:16:28 AM,5.437,,,,,
04/29/2017 11:16:28 AM,5.770,,,,,
04/29/2017 12:16:28 PM,7.116,,,,,
04/29/2017 01:16:28 PM,7.268,,,,,
04/29/2017 02:16:28 PM,7.268,,,,,
04/29/2017 03:16:28 PM,7.393,,,,,
04/29/2017 04:16:28 PM,6.737,,,,,
04/29/2017 05:16:28 PM,6.585,,,,,
04/29/2017 06:16:28 PM,6.382,,,,,
04/29/2017 07:16:28 PM,6.000,,,,,
04/29/2017 08:16:28 PM,5.334,,,,,
04/29/2017 09:16:28 PM,4.324,,,,,
04/29/2017 10:16:28 PM,2.155,,,,,
04/29/2017 11:16:28 PM,1.913,,,,,
04/30/2017 12:16:28 AM,1.778,,,,,
04/30/2017 01:16:28 AM,1.859,,,,,
04/30/2017 02:16:28 AM,1.724,,,,,
04/30/2017 03:16:28 AM,2.289,,,,,
04/30/2017 04:16:28 AM,2.209,,,,,
04/30/2017 05:16:28 AM,2.316,,,,,
04/30/2017 06:16:28 AM,2.155,,,,,
04/30/2017 07:16:28 AM,1.262,,,,,
04/30/2017 08:16:28 AM,0.825,,,,,
04/30/2017 09:16:28 AM,0.989,,,,,
04/30/2017 10:16:28 AM,1.235,,,,,
04/30/2017 11:16:28 AM,1.670,,,,,
04/30/2017 12:16:28 PM,2.557,,,,,
04/30/2017 01:16:28 PM,3.089,,,,,
04/30/2017 02:16:28 PM,3.380,,,,,
04/30/2017 03:16:28 PM,4.350,,,,,
04/30/2017 04:16:28 PM,9.780,,,,,
04/30/2017 05:16:28 PM,9.361,,,,,
04/30/2017 06:16:28 PM,8.717,,,,,
04/30/2017 07:16:28 PM,7.217,,,,,
04/30/2017 08:16:28 PM,5.024,,,,,
04/30/2017 09:16:28 PM,3.221,,,,,
04/30/2017 10:16:28 PM,2.450,,,,,
04/30/2017 11:16:28 PM,2.423,,,,,
05/01/2017 12:16:28 AM,2.262,,,,,
05/01/2017 01:16:28 AM,2.396,,,,,
05/01/2017 02:16:28 AM,2.370,,,,,
05/01/2017 03:16:28 AM,2.503,,,,,
05/01/2017 04:16:28 AM,2.584,,,,,
05/01/2017 05:16:28 AM,2.316,,,,,
05/01/2017 06:16:28 AM,1.534,,,,,
05/01/2017 07:16:28 AM,1.697,,,,,
05/01/2017 08:16:28 AM,1.697,,,,,
05/01/2017 09:16:28 AM,1.859,,,,,
05/01/2017 10:16:28 AM,2.584,,,,,
05/01/2017 11:16:28 AM,3.327,,,,,
05/01/2017 12:16:28 PM,5.076,,,,,
05/01/2017 01:16:28 PM,6.864,,,,,
05/01/2017 02:16:28 PM,7.770,,,,,
05/01/2017 03:16:28 PM,8.145,,,,,
05/01/2017 04:16:28 PM,10.369,,,,,
05/01/2017 05:16:28 PM,11.880,,,,,
05/01/2017 06:16:28 PM,10.907,,,,,
05/01/2017 07:16:28 PM,9.657,,,,,
05/01/2017 08:16:28 PM,7.745,,,,,
05/01/2017 09:16:28 PM,5.179,,,,,
05/01/2017 10:16:28 PM,4.454,,,,,
05/01/2017 11:16:28 PM,3.985,,,,,
05/02/2017 12:16:28 AM,3.775,,,,,
05/02/2017 01:16:28 AM,3.433,,,,,
05/02/2017 02:16:28 AM,3.089,,,,,
05/02/2017 03:16:28 AM,2.744,,,,,
05/02/2017 04:16:28 AM,2.396,,,,,
05/02/2017 05:16:28 AM,2.209,,,,,
05/02/2017 06:16:28 AM,1.859,,,,,
05/02/2017 07:16:28 AM,1.615,,,,,
05/02/2017 08:16:28 AM,1.805,,,,,
05/02/2017 09:16:28 AM,2.128,,,,,
05/02/2017 10:16:28 AM,2.797,,,,,
05/02/2017 11:16:28 AM,3.301,,,,,
05/02/2017 12:16:28 PM,4.324,,,,,
05/02/2017 01:16:28 PM,6.230,,,,,
05/02/2017 02:16:28 PM,7.820,,,,,
05/02/2017 03:16:28 PM,8.792,,,,,
05/02/2017 04:16:28 PM,13.978,,,,,
05/02/2017 05:16:28 PM,16.844,,,,,
05/02/2017 06:16:28 PM,15.031,,,,,
05/02/2017 07:16:28 PM,13.497,,,,,
05/02/2017 08:16:28 PM,9.410,,,,,
05/02/2017 09:16:28 PM,7.368,,,,,
05/02/2017 10:16:28 PM,6.331,,,,,
05/02/2017 11:16:28 PM,5.770,,,,,
05/03/2017 12:16:28 AM,5.488,,,,,
05/03/2017 01:16:28 AM,5.050,,,,,
05/03/2017 02:16:28 AM,4.350,,,,,
05/03/2017 03:16:28 AM,3.932,,,,,
05/03/2017 04:16:28 AM,3.433,,,,,
05/03/2017 05:16:28 AM,3.406,,,,,
05/03/2017 06:16:28 AM,2.903,,,,,
05/03/2017 07:16:28 AM,2.557,,,,,
05/03/2017 08:16:28 AM,2.797,,,,,
05/03/2017 09:16:28 AM,3.142,,,,,
05/03/2017 10:16:28 AM,4.324,,,,,
05/03/2017 11:16:28 AM,4.480,,,,,
05/03/2017 12:16:28 PM,5.231,,,,,
05/03/2017 01:16:28 PM,6.026,,,,,
05/03/2017 02:16:28 PM,7.066,,,,,
05/03/2017 03:16:28 PM,7.720,,,,,
05/03/2017 04:16:28 PM,14.625,,,,,
05/03/2017 05:16:28 PM,16.773,,,,,
05/03/2017 06:16:28 PM,15.724,,,,,
05/03/2017 07:16:28 PM,14.242,,,,,
05/03/2017 08:16:28 PM,11.613,,,,,
05/03/2017 09:16:28 PM,7.920,,,,,
05/03/2017 10:16:28 PM,6.661,,,,,
05/03/2017 11:16:28 PM,6.230,,,,,
05/04/2017 12:16:28 AM,5.924,,,,,
05/04/2017 01:16:28 AM,5.616,,,,,
05/04/2017 02:16:28 AM,5.668,,,,,
05/04/2017 03:16:28 AM,5.539,,,,,
05/04/2017 04:16:28 AM,5.514,,,,,
05/04/2017 05:16:28 AM,5.462,,,,,
05/04/2017 06:16:28 AM,5.154,,,,,
05/04/2017 07:16:28 AM,5.076,,,,,
05/04/2017 08:16:28 AM,5.282,,,,,
05/04/2017 09:16:28 AM,5.411,,,,,
05/04/2017 10:16:28 AM,6.204,,,,,
05/04/2017 11:16:28 AM,7.419,,,,,
05/04/2017 12:16:28 PM,8.295,,,,,
05/04/2017 01:16:28 PM,10.100,,,,,
05/04/2017 02:16:28 PM,11.102,,,,,
05/04/2017 03:16:28 PM,11.005,,,,,
05/04/2017 04:16:28 PM,15.867,,,,,
05/04/2017 05:16:28 PM,17.891,,,,,
05/04/2017 06:16:28 PM,17.320,,,,,
05/04/2017 07:16:28 PM,15.724,,,,,
05/04/2017 08:16:28 PM,12.437,,,,,
05/04/2017 09:16:28 PM,10.051,,,,,
05/04/2017 10:16:28 PM,9.040,,,,,
05/04/2017 11:16:28 PM,8.319,,,,,
05/05/2017 12:16:28 AM,7.870,,,,,
05/05/2017 01:16:28 AM,7.870,,,,,
05/05/2017 02:16:28 AM,7.494,,,,,
05/05/2017 03:16:28 AM,7.217,,,,,
05/05/2017 04:16:28 AM,7.343,,,,,
05/05/2017 05:16:28 AM,7.091,,,,,
05/05/2017 06:16:28 AM,6.560,,,,,
05/05/2017 07:16:28 AM,6.000,,,,,
05/05/2017 08:16:28 AM,6.051,,,,,
05/05/2017 09:16:28 AM,6.281,,,,,
05/05/2017 10:16:28 AM,6.611,,,,,
05/05/2017 11:16:28 AM,7.066,,,,,
05/05/2017 12:16:28 PM,7.645,,,,,
05/05/2017 01:16:28 PM,8.319,,,,,
05/05/2017 02:16:28 PM,10.051,,,,,
05/05/2017 03:16:28 PM,10.247,,,,,
05/05/2017 04:16:28 PM,14.505,,,,,
05/05/2017 05:16:28 PM,16.463,,,,,
05/05/2017 06:16:28 PM,16.034,,,,,
05/05/2017 07:16:28 PM,13.834,,,,,
05/05/2017 08:16:28 PM,9.903,,,,,
05/05/2017 09:16:28 PM,7.444,,,,,
05/05/2017 10:16:28 PM,6.585,,,,,
05/05/2017 11:16:28 PM,5.975,,,,,
05/06/2017 12:16:28 AM,5.539,,,,,
05/06/2017 01:16:28 AM,5.385,,,,,
05/06/2017 02:16:28 AM,5.050,,,,,
05/06/2017 03:16:28 AM,4.480,,,,,
05/06/2017 04:16:28 AM,4.324,,,,,
05/06/2017 05:16:28 AM,4.168,,,,,
05/06/2017 06:16:28 AM,4.141,,,,,
05/06/2017 07:16:28 AM,3.854,,,,,
05/06/2017 08:16:28 AM,3.801,,,,,
05/06/2017 09:16:28 AM,3.564,,,,,
05/06/2017 10:16:28 AM,4.115,,,,,
05/06/2017 11:16:28 AM,4.636,,,,,
05/06/2017 12:16:28 PM,5.257,,,,,
05/06/2017 01:16:28 PM,6.153,,,,,
05/06/2017 02:16:28 PM,6.889,,,,,
05/06/2017 03:16:28 PM,7.870,,,,,
05/06/2017 04:16:28 PM,14.960,,,,,
05/06/2017 05:16:28 PM,17.772,,,,,
05/06/2017 06:16:28 PM,16.892,,,,,
05/06/2017 07:16:28 PM,15.103,,,,,
05/06/2017 08:16:28 PM,12.582,,,,,
05/06/2017 09:16:28 PM,9.977,,,,,
05/06/2017 10:16:28 PM,8.369,,,,,
05/06/2017 11:16:28 PM,7.469,,,,,
05/07/2017 12:16:28 AM,6.636,,,,,
05/07/2017 01:16:28 AM,5.949,,,,,
05/07/2017 02:16:28 AM,5.462,,,,,
05/07/2017 03:16:28 AM,4.973,,,,,
05/07/2017 04:16:28 AM,4.480,,,,,
05/07/2017 05:16:28 AM,4.063,,,,,
05/07/2017 06:16:28 AM,3.801,,,,,
05/07/2017 07:16:28 AM,3.643,,,,,
05/07/2017 08:16:28 AM,3.985,,,,,
05/07/2017 09:16:28 AM,4.141,,,,,
05/07/2017 10:16:28 AM,4.895,,,,,
05/07/2017 11:16:28 AM,5.411,,,,,
05/07/2017 12:16:28 PM,6.484,,,,,
05/07/2017 01:16:28 PM,7.619,,,,,
05/07/2017 02:16:28 PM,8.270,,,,,
05/07/2017 03:16:28 PM,9.064,,,,,
05/07/2017 04:16:28 PM,14.002,,,,,
05/07/2017 05:16:28 PM,17.891,,,,,
05/07/2017 06:16:28 PM,17.153,,,,,
05/07/2017 07:16:28 PM,16.058,,,,,
05/07/2017 08:16:28 PM,13.161,,,,,
05/07/2017 09:16:28 PM,10.124,,,,,
05/07/2017 10:16:28 PM,8.568,,,,,
05/07/2017 11:16:28 PM,8.020,,,,,
05/08/2017 12:16:28 AM,7.393,,,,,
05/08/2017 01:16:28 AM,6.737,,,,,
05/08/2017 02:16:28 AM,6.230,,,,,
05/08/2017 03:16:28 AM,5.924,,,,,
05/08/2017 04:16:28 AM,5.514,,,,,
05/08/2017 05:16:28 AM,5.437,,,,,
05/08/2017 06:16:28 AM,5.282,,,,,
05/08/2017 07:16:28 AM,5.179,,,,,
05/08/2017 08:16:28 AM,5.308,,,,,
05/08/2017 09:16:28 AM,5.462,,,,,
05/08/2017 10:16:28 AM,6.000,,,,,
05/08/2017 11:16:28 AM,6.687,,,,,
05/08/2017 12:16:28 PM,7.494,,,,,
05/08/2017 01:16:28 PM,8.419,,,,,
05/08/2017 02:16:28 PM,9.163,,,,,
05/08/2017 03:16:28 PM,10.590,,,,,
05/08/2017 04:16:28 PM,16.987,,,,,
05/08/2017 05:16:28 PM,19.627,,,,,
05/08/2017 06:16:28 PM,17.843,,,,,
05/08/2017 07:16:28 PM,16.511,,,,,
05/08/2017 08:16:28 PM,14.242,,,,,
05/08/2017 09:16:28 PM,11.127,,,,,
05/08/2017 10:16:28 PM,9.682,,,,,
05/08/2017 11:16:28 PM,8.668,,,,,
05/09/2017 12:16:28 AM,7.770,,,,,
05/09/2017 01:16:28 AM,7.142,,,,,
05/09/2017 02:16:28 AM,6.661,,,,,
05/09/2017 03:16:28 AM,6.230,,,,,
05/09/2017 04:16:28 AM,6.051,,,,,
05/09/2017 05:16:28 AM,6.128,,,,,
05/09/2017 06:16:28 AM,6.458,,,,,
05/09/2017 07:16:28 AM,6.433,,,,,
05/09/2017 08:16:28 AM,6.737,,,,,
05/09/2017 09:16:28 AM,7.895,,,,,
05/09/2017 10:16:28 AM,7.695,,,,,
05/09/2017 11:16:28 AM,7.970,,,,,
05/09/2017 12:16:28 PM,8.519,,,,,
05/09/2017 01:16:28 PM,9.682,,,,,
05/09/2017 02:16:28 PM,10.712,,,,,
05/09/2017 03:16:28 PM,12.098,,,,,
05/09/2017 04:16:28 PM,16.606,,,,,
05/09/2017 05:16:28 PM,18.866,,,,,
05/09/2017 06:16:28 PM,18.271,,,,,
05/09/2017 07:16:28 PM,15.700,,,,,
05/09/2017 08:16:28 PM,12.582,,,,,
05/09/2017 09:16:28 PM,10.124,,,,,
05/09/2017 10:16:28 PM,8.965,,,,,
05/09/2017 11:16:28 PM,8.020,,,,,
05/10/2017 12:16:28 AM,7.368,,,,,
05/10/2017 01:16:28 AM,6.965,,,,,
05/10/2017 02:16:28 AM,6.408,,,,,
05/10/2017 03:16:28 AM,6.051,,,,,
05/10/2017 04:16:28 AM,5.565,,,,,
05/10/2017 05:16:28 AM,5.334,,,,,
05/10/2017 06:16:28 AM,5.514,,,,,
05/10/2017 07:16:28 AM,5.050,,,,,
05/10/2017 08:16:28 AM,5.591,,,,,
05/10/2017 09:16:28 AM,6.611,,,,,
05/10/2017 10:16:28 AM,7.419,,,,,
05/10/2017 11:16:28 AM,9.632,,,,,
05/10/2017 12:16:28 PM,10.222,,,,,
05/10/2017 01:16:28 PM,9.262,,,,,
05/10/2017 02:16:28 PM,9.361,,,,,
05/10/2017 03:16:28 PM,10.638,,,,,
05/10/2017 04:16:28 PM,13.137,,,,,
05/10/2017 05:16:28 PM,15.342,,,,,
05/10/2017 06:16:28 PM,13.016,,,,,
05/10/2017 07:16:28 PM,11.127,,,,,
05/10/2017 08:16:28 PM,9.657,,,,,
05/10/2017 09:16:28 PM,7.619,,,,,
05/10/2017 10:16:28 PM,5.872,,,,,
05/10/2017 11:16:28 PM,5.076,,,,,
05/11/2017 12:16:28 AM,4.869,,,,,
05/11/2017 01:16:28 AM,5.462,,,,,
05/11/2017 02:16:28 AM,5.539,,,,,
05/11/2017 03:16:28 AM,4.999,,,,,
05/11/2017 04:16:28 AM,4.869,,,,,
05/11/2017 05:16:28 AM,4.324,,,,,
05/11/2017 06:16:28 AM,2.503,,,,,
05/11/2017 07:16:28 AM,2.717,,,,,
05/11/2017 08:16:28 AM,3.354,,,,,
05/11/2017 09:16:28 AM,3.985,,,,,
05/11/2017 10:16:28 AM,3.749,,,,,
05/11/2017 11:16:28 AM,3.195,,,,,
05/11/2017 12:16:28 PM,3.880,,,,,
05/11/2017 01:16:28 PM,5.050,,,,,
05/11/2017 02:16:28 PM,6.737,,,,,
05/11/2017 03:16:28 PM,8.369,,,,,
05/11/2017 04:16:28 PM,9.435,,,,,
05/11/2017 05:16:28 PM,7.745,,,,,
05/11/2017 06:16:28 PM,6.940,,,,,
05/11/2017 07:16:28 PM,6.611,,,,,
05/11/2017 08:16:28 PM,5.565,,,,,
05/11/2017 09:16:28 PM,3.932,,,,,
05/11/2017 10:16:28 PM,3.538,,,,,
05/11/2017 11:16:28 PM,3.564,,,,,
05/12/2017 12:16:28 AM,3.301,,,,,
05/12/2017 01:16:28 AM,3.643,,,,,
05/12/2017 02:16:28 AM,3.775,,,,,
05/12/2017 03:16:28 AM,3.116,,,,,
05/12/2017 04:16:28 AM,2.450,,,,,
05/12/2017 05:16:28 AM,1.967,,,,,
05/12/2017 06:16:28 AM,2.101,,,,,
05/12/2017 07:16:28 AM,2.155,,,,,
05/12/2017 08:16:28 AM,2.770,,,,,
05/12/2017 09:16:28 AM,3.985,,,,,
05/12/2017 10:16:28 AM,5.024,,,,,
05/12/2017 11:16:28 AM,6.839,,,,,
05/12/2017 12:16:28 PM,6.408,,,,,
05/12/2017 01:16:28 PM,8.070,,,,,
05/12/2017 02:16:28 PM,8.120,,,,,
05/12/2017 03:16:28 PM,9.114,,,,,
05/12/2017 04:16:28 PM,11.759,,,,,
05/12/2017 05:16:28 PM,14.146,,,,,
05/12/2017 06:16:28 PM,13.137,,,,,
05/12/2017 07:16:28 PM,11.492,,,,,
05/12/2017 08:16:28 PM,8.866,,,,,
05/12/2017 09:16:28 PM,7.820,,,,,
05/12/2017 10:16:28 PM,7.142,,,,,
05/12/2017 11:16:28 PM,6.357,,,,,
05/13/2017 12:16:28 AM,5.179,,,,,
05/13/2017 01:16:28 AM,4.766,,,,,
05/13/2017 02:16:28 AM,4.141,,,,,
05/13/2017 03:16:28 AM,3.775,,,,,
05/13/2017 04:16:28 AM,3.617,,,,,
05/13/2017 05:16:28 AM,3.116,,,,,
05/13/2017 06:16:28 AM,2.584,,,,,
05/13/2017 07:16:28 AM,2.182,,,,,
05/13/2017 08:16:28 AM,2.182,,,,,
05/13/2017 09:16:28 AM,2.557,,,,,
05/13/2017 10:16:28 AM,3.221,,,,,
05/13/2017 11:16:28 AM,3.906,,,,,
05/13/2017 12:16:28 PM,5.024,,,,,
05/13/2017 01:16:28 PM,8.319,,,,,
05/13/2017 02:16:28 PM,8.916,,,,,
05/13/2017 03:16:28 PM,8.618,,,,,
05/13/2017 04:16:28 PM,9.805,,,,,
05/13/2017 05:16:28 PM,9.139,,,,,
05/13/2017 06:16:28 PM,11.977,,,,,
05/13/2017 07:16:28 PM,10.001,,,,,
05/13/2017 08:16:28 PM,8.593,,,,,
05/13/2017 09:16:28 PM,6.990,,,,,
05/13/2017 10:16:28 PM,5.898,,,,,
05/13/2017 11:16:28 PM,4.973,,,,,
05/14/2017 12:16:28 AM,4.428,,,,,
05/14/2017 01:16:28 AM,3.932,,,,,
05/14/2017 02:16:28 AM,4.037,,,,,
05/14/2017 03:16:28 AM,3.433,,,,,
05/14/2017 04:16:28 AM,2.850,,,,,
